"ano"	"dia"	"NEE"	"PRP"
2005	246	-2.97708333333333	0.26
2005	247	-0.00166666666666671	3.81
2005	248	-0.154583333333333	0.13
2005	249	-2.0525	3.06
2005	250	-0.790014795447763	1.53
2005	251	-1.55291666666667	0
2005	252	-1.43916666666667	4.83
2005	253	-0.706666666666667	0.26
2005	254	-2.45846147638103	0
2005	255	-2.77798190606264	0
2005	256	-2.67838188241743	0
2005	257	-1.31815375912539	0
2005	258	-0.694002402014029	3.93
2005	259	-1.89359660107209	0
2005	260	-2.67232620527369	0
2005	261	-2.91907550907207	0
2005	262	-3.22524554535495	0
2005	263	-1.89442967189929	0
2005	264	-2.82166667637267	0
2005	265	-3.20018749423933	0
2005	266	-2.33286456319529	1.03
2005	267	-1.90124637689772	0.9
2005	268	-2.52934201078498	0
2005	269	-2.82506003140028	0
2005	270	-3.86461005439149	0
2005	271	-3.16684261306517	0.13
2005	272	-3.9271666654356	2.29
2005	273	-3.9398879679541	0
2005	274	-3.66213843457924	0
2005	275	-3.32026678785078	0
2005	276	-2.61768008762916	0.39
2005	277	-3.34951555543134	0.39
2005	278	-3.28343619332309	0
2005	279	-3.12188657908714	0
2005	280	-3.02543525482961	0
2005	281	-3.24448176010913	0.64
2005	282	-2.32472155968143	1.65
2005	283	-2.58550954995384	0
2005	284	-0.232850314670808	0
2005	285	-0.472032359780823	0.13
2005	286	-2.18720203406442	4.06
2005	287	-0.9775	0
2005	288	-2.00416666666667	0.76
2005	289	-2.63290566074805	0
2005	290	-1.94312068376413	0
2005	291	-2.4236121830351	0
2005	292	-3.89113173799271	0
2005	293	-1.86824524389227	0.76
2005	294	-1.96426791571286	2.03
2005	295	-2.28109690037447	0.13
2005	296	-2.94231266159971	2.54
2005	297	-2.88643620778508	0
2005	298	-3.29311572627706	0
2005	299	-2.97044335369331	0
2005	300	-3.06123725601188	0
2005	301	-3.30854955463478	0
2005	302	-3.23575454551637	0
2005	303	-3.59792156879337	0
2005	304	-3.16575428981439	0
2005	305	-2.58952789680354	0.76
2005	306	-3.93165138324198	0
2005	307	-3.66386987632936	0
2005	308	-2.34490156149998	4.32
2005	309	-2.36583491920674	0
2005	310	-3.4716502570326	0
2005	311	-2.82558859095521	0
2005	312	-0.795481842580211	0
2005	313	-2.55338226384766	0.38
2005	314	-3.2488135087356	0
2005	315	-3.15624292377642	0
2005	316	-3.2583256746931	0
2005	317	-3.37189274058125	0
2005	318	-2.36674053696154	0
2005	319	-2.13678803288348	0.89
2005	320	-1.89714732096979	0
2005	321	-1.89417329182697	0
2005	322	-2.49135088149175	0
2005	323	-2.77631467764355	0
2005	324	-1.64027531611436	0
2005	325	-2.09159509103048	0
2005	326	-1.55407250841884	0
2005	327	-2.51659986538775	0
2005	328	-2.95004559934819	0
2005	329	-2.98281392226677	0
2005	330	-2.32674092519561	0
2005	331	2.16325357537669	31.38
2005	332	-0.293315687463167	0.13
2005	333	0.238153817104346	0
2005	334	-0.694583333333333	0
2005	335	-2.96166666666667	0
2005	336	2.23925619431233	5.45
2005	337	1.11	0.26
2005	338	-0.485012421687058	7.87
2005	339	0.623333333333334	2.54
2005	340	2.21565664009513	0.25
2005	341	5.74871820276824	17.53
2005	342	0.58375	1.53
2005	343	-1.07307474970163	1.77
2005	344	-0.776666666666667	0
2005	345	-1.01166666666667	0
2005	346	-0.599583333333333	0
2005	347	-1.39267387783128	0
2005	348	-1.92333333333333	0.9
2005	349	-2.6211433436221	4.83
2005	350	-2.43248509480507	9.9
2005	351	-0.867083333333333	0
2005	352	-1.1878684516536	6.49
2005	353	-1.06735684742016	12.32
2005	354	-0.190757605883045	15.63
2005	355	-2.44858864755189	11.93
2005	356	0.339565258916025	1.02
2005	357	3.68791666666667	9.79
2005	358	1.77854058855804	24.39
2005	359	0.54125	2.03
2005	360	-0.503333333333333	0
2005	361	2.53421726739792	8.5
2005	362	-0.63625	0.13
2005	363	1.28170767533119	3.93
2005	364	-1.35208333333333	0.64
2005	365	4.76677210133487	22.35
2006	1	-0.0413024015448458	23.36
2006	2	-1.55333333333333	0.38
2006	3	-1.18379600892597	4.57
2006	4	-0.0445833333333334	6.98
2006	5	0.427083333333333	1.15
2006	6	-1.46458333333333	0
2006	7	0.552995220050027	3.68
2006	8	0.40375	26.67
2006	9	0.205	1.92
2006	10	0.00911346750164028	0.39
2006	11	1.18833398199781	21.45
2006	12	-0.382916666666667	2.67
2006	13	-1.04833333333333	0
2006	14	-0.0666666666666667	0
2006	15	-0.374583333333333	12.44
2006	16	-3.59777416488495	25.78
2006	17	0.333333333333333	13.08
2006	18	-0.383254460317958	9.65
2006	19	0.742113369088254	4.06
2006	20	2.66854571593305	12.45
2006	21	2.51375	2.92
2006	22	-0.0804166666666667	8.89
2006	23	-2.64041666666667	0.13
2006	24	-2.07958333333333	10.03
2006	25	-2.65125	3.68
2006	26	-2.88375	0.63
2006	27	-2.29958333333333	0
2006	28	-1.7710000764538	11.31
2006	29	-2.45274233279954	9.53
2006	30	-0.619166666666667	2.42
2006	31	-1.83352868513278	5.08
2006	32	1.04358636174591	15.63
2006	33	-1.66044178016621	5.34
2006	34	-1.71541666666667	0
2006	35	-2.64588475238198	0
2006	36	-1.89916666666667	3.3
2006	37	1.88176683287628	19.31
2006	38	-1.97041666666667	0.52
2006	39	-3.14125	2.14
2006	40	-3.88526218851881	0.12
2006	41	-2.385	0
2006	42	-4.1175	0
2006	43	-10.1904166666667	0
2006	44	-10.0120833333333	0
2006	45	-10.1316666666667	0
2006	46	-9.85166666666667	0
2006	47	-9.75791666666667	0
2006	48	-9.61708333333333	0
2006	49	-9.57375	0
2006	50	-9.48166666666667	0
2006	51	-9.54125	0
2006	52	-9.27583333333333	0
2006	53	-9.21166666666667	0
2006	54	-8.09817566602985	0.63
2006	55	-4.18002313955461	0.24
2006	56	-6.28148733308337	8.51
2006	57	-0.976887445872648	4.3
2006	58	0.092758028500579	7.82
2006	59	-0.673993037493448	1.37
2006	60	-3.45684675084985	0.26
2006	61	-4.46212094335103	0
2006	62	3.45212180493531	19.81
2006	63	-2.25267168959031	20.59
2006	64	-3.10645271574865	5.33
2006	65	-3.57116950086935	0.13
2006	66	-1.30704894854974	3.43
2006	67	-3.23063860543626	0.13
2006	68	-2.88753022425354	2.03
2006	69	-4.15938793281968	0.26
2006	70	-3.31883529057687	1.14
2006	71	-2.72585592640294	6.1
2006	72	-2.61621802508453	0.38
2006	73	-3.41198469590565	0
2006	74	-4.11904307813497	0.51
2006	75	-0.0463880152656345	6.98
2006	76	-1.95458333333333	3.55
2006	77	-1.7520799612454	6.86
2006	78	4.09458333333333	0.63
2006	79	-4.38041666666667	0
2006	80	-5.94839290414838	0.51
2006	81	1.9517348742164	16.77
2006	82	-3.48812136841565	1.15
2006	83	0.35197910981691	12.06
2006	84	-4.01273222928042	0.38
2006	85	-2.93872958215456	0
2006	86	-3.9762543953575	3.94
2006	87	-3.17200185453408	13.72
2006	88	-2.89942308589029	2.42
2006	89	0.993844204767622	8.76
2006	90	-1.01798411939238	0.89
2006	91	0.174915669349629	17.9
2006	92	-1.0227994041423	4.2
2006	93	0.0355702589551222	1.01
2006	94	-2.14485829538403	7.63
2006	95	-1.25991304632908	0.26
2006	96	-4.55041666666667	3.43
2006	97	-4.035798958931	5.71
2006	98	-1.48870700109377	15.11
2006	99	-3.61139801466442	1.14
2006	100	-3.56917652536116	1.9
2006	101	-3.69619430096278	0.13
2006	102	-1.32231600266015	0.39
2006	103	0.0980697430610711	4.46
2006	104	-1.91375	1.52
2006	105	-1.27233967679077	0.13
2006	106	0.938565803949811	1.56
2006	107	-0.00593796787007076	7.13
2006	108	-1.46083333333333	18.79
2006	109	-2.98125	1.14
2006	110	3.87241788602933	2.42
2006	111	2.73166666666667	9.23
2006	112	-3.9839332990388	0.13
2006	113	-3.27296333588612	0.13
2006	114	-3.63252831710312	0
2006	115	-3.86335373386674	7.24
2006	116	-4.48304105505437	3.31
2006	117	-5.75027022864484	0.67
2006	118	-6.67764377966459	0.13
2006	119	-7.78994280184337	0
2006	120	-7.70584881255855	2.14
2006	121	-9.10816780033094	0.13
2006	122	-8.40051430439205	0
2006	123	-7.77872744867222	0.13
2006	124	-9.75939006218788	0
2006	125	-9.60924282893501	0
2006	126	-8.82202530389814	0
2006	127	-7.3297105620823	1.4
2006	128	-8.73121203240401	3.79
2006	129	-8.28416486483811	1.28
2006	130	-9.1141933815075	2.15
2006	131	-5.99258427745663	0
2006	132	-1.08048786722352	0
2006	133	-5.2689536552219	0.13
2006	134	-2.88824880818155	0
2006	135	-5.29482136379256	0
2006	136	-3.35488669290449	0.13
2006	137	-5.19996013216459	0.13
2006	138	-4.37853002178334	0.26
2006	139	-2.82949069777262	0.13
2006	140	-3.57063721266716	0
2006	141	-5.48238656233992	0
2006	142	-4.08293708434241	0
2006	143	-3.65235775543863	0.52
2006	144	-0.821596174294892	0.78
2006	145	-2.88614221072956	1.82
2006	146	-5.16439002761874	2.08
2006	147	-6.02090738692605	1.3
2006	148	-1.5234755694986	0.26
2006	149	-3.13556537563991	1.82
2006	150	-5.82054109227061	2.08
2006	151	-3.6121980511251	1.3
2006	152	-3.69766109046071	0.13
2006	153	-2.37618649410028	0
2006	154	-1.66828522780061	0
2006	155	-1.82290335138795	0
2006	156	-1.83498209240393	0
2006	157	-1.46767487189682	0
2006	158	-1.78225824823016	0
2006	159	-2.05495893946043	0
2006	160	-0.230490477488914	0
2006	161	-2.1309001587791	0
2006	162	1.50976012253382	0
2006	163	-0.49443698962802	0
2006	164	-2.77005233091884	0
2006	165	0.931963654323493	0
2006	166	-2.67092061852736	0
2006	167	-1.13828894057031	0
2006	168	-2.46830257072169	0
2006	169	-2.30301614262385	0
2006	170	-3.55889862153409	0
2006	171	-3.5551352416059	0
2006	172	-3.27036060067303	0
2006	173	-3.09632534631052	0
2006	174	-2.61082437689399	0
2006	175	-2.86089413801158	0
2006	176	-2.7848125841614	0
2006	177	-0.760288462971068	0
2006	178	-2.35517206295724	0
2006	179	-3.20437615095189	0.38
2006	180	-4.04542145241536	0.52
2006	181	-5.55781194869539	0
2006	182	-4.43012343688988	0
2006	183	-3.61228626709391	0
2006	184	-3.87604117665761	0
2006	185	-4.1220247373287	0
2006	186	-5.06048528683375	0.38
2006	187	-1.36104021581846	0
2006	188	-0.396666666666667	3.17
2006	189	-1.46083333333333	0
2006	190	-2.76291666666667	0
2006	191	-2.52416666666667	0
2006	192	-2.87893210501947	0
2006	193	-0.991604560914136	18.28
2006	194	-1.93291666666667	0
2006	195	-2.36125	0
2006	196	-3.14625	0
2006	197	-2.10041666666667	0
2006	198	-2.07858839288664	0
2006	199	-2.16567972365472	0
2006	200	-1.48208333333333	0
2006	201	-0.281309625545702	13.33
2006	202	-3.00038442697184	0.38
2006	203	-2.22909347602466	1.52
2006	204	-4.40983615344364	0
2006	205	-4.44297549302004	0
2006	206	-4.62491930313577	0
2006	207	-4.03504478695781	0
2006	208	-3.13996725850539	0.89
2006	209	-4.34463133043031	0
2006	210	-3.93216412130777	5.59
2006	211	-3.5093551078798	0
2006	212	-4.38722983587733	0
2006	213	-3.91861122395324	13.85
2006	214	-2.55272129968979	1.02
2006	215	-4.55011645093179	0
2006	216	-4.43010832899471	0
2006	217	-4.32880620707465	0
2006	218	-3.70248017364002	0
2006	219	-2.56645305597397	0
2006	220	-1.97176585230707	0
2006	221	-1.85127370742608	0
2006	222	-0.374852219502045	0
2006	223	-2.40170356456216	1.14
2006	224	-1.95125835751877	0
2006	225	-1.52993195492032	1.77
2006	226	-1.45637724987679	0
2006	227	-1.6897875813917	0
2006	228	-1.87324423098162	0
2006	229	1.22045957588725	0
2006	230	0.519166666666667	7.49
2006	231	1.98963964705123	3.82
2006	232	0.200416666666667	0
2006	233	1.67125	0
2006	234	0.45	0
2006	235	1.35333333333333	0
2006	236	0.131666666666667	0
2006	237	-1.71791666666667	0.26
2006	238	-1.42375	0
2006	239	-0.157083333333333	0
2006	240	0.0404166666666667	0
2006	241	-0.292083333333333	0
2006	242	-0.51125	0
2006	243	0.184166666666667	0
2006	244	-1.66875	0
2006	245	1.53458333333333	0
2006	246	0.0583333333333331	0
2006	247	-0.452083333333333	0.38
2006	248	-2.165	5.84
2006	249	0.9475	0
2006	250	-1.78208333333333	0
2006	251	1.88833333333333	0
2006	252	-0.303333333333334	0
2006	253	-0.0764600285499831	0
2006	254	-2.49437067071454	0
2006	255	-1.64943685667233	0
2006	256	-0.115602152739505	3.83
2006	257	-1.73411516357746	0
2006	258	-1.62196717248824	0
2006	259	-1.57764831972751	0
2006	260	-1.80889281219269	0
2006	261	-2.37301620091951	0
2006	262	-1.55842690360068	0
2006	263	-2.93988391015348	0
2006	264	-3.02149391313983	0
2006	265	-3.17715024199019	0
2006	266	-3.63033116300899	0
2006	267	-2.8002809367054	0.25
2006	268	-3.88448640923889	0
2006	269	-3.21926091481322	0.13
2006	270	-5.26	0.25
2006	271	-4.72213255270395	0
2006	272	-2.91992171681933	0.13
2006	273	-3.7	0.38
2006	274	-5.38541666666667	0.38
2006	275	-4.07375	0.25
2006	276	-4.12583333333333	1.53
2006	277	-4.5825	0.76
2006	278	-4.48583333333333	0
2006	279	-3.35982582991568	0
2006	280	-4.82916666666667	0
2006	281	-2.88638279513494	0
2006	282	-2.94746391826582	0
2006	283	-3.70125	2.92
2006	284	-4.7725	0.13
2006	285	-4.41122108982392	0
2006	286	-4.17994461539976	0
2006	287	-4.98558387009843	0
2006	288	-3.68739946784157	1.02
2006	289	-2.99042051894579	0
2006	290	-5.1830799060785	0
2006	291	-2.18154442113558	0
2006	292	-2.76958333333333	1.52
2006	293	-2.9525	0.13
2006	294	-4.18645692364308	0
2006	295	-2.10831785301256	0
2006	296	-4.00416666666667	0
2006	297	-4.08416666666667	0
2006	298	-3.62963646385428	8.76
2006	299	-5.21083333333333	0
2006	300	-3.62875	0
2006	301	0.218843902884959	0
2006	302	0.47265469414386	0
2006	303	-2.72695092169228	0
2006	304	-4.27208333333333	0
2006	305	-4.28713159645028	0
2006	306	-3.965	0
2006	307	-4.20458333333333	0
2006	308	-3.20658046273667	0
2006	309	-3.26464866505186	0
2006	310	-2.43966987182313	0.13
2006	311	-4.44333333333333	0.13
2006	312	-2.1057603972036	1.39
2006	313	-2.16195983474978	0
2006	314	-3.53210830392135	5.97
2006	315	2.85074098083828	29.59
2006	316	-4.31331531293066	16.01
2006	317	-3.09638810808714	0
2006	318	1.01084762071308	11.81
2006	319	-0.359057781184379	0.13
2006	320	-2.73757248571279	1.78
2006	321	-1.74841154109507	0.64
2006	322	3.13756054153729	8.13
2006	323	-1.25734546556202	0.13
2006	324	0.0708760346317417	4.07
2006	325	-2.12728265246137	10.79
2006	326	1.69794730731394	8.38
2006	327	-1.72348510807499	2.79
2006	328	-1.23836004901599	0.13
2006	329	-3.95870932695893	0.25
2006	330	-1.09232663371743	0
2006	331	-1.77659278679068	0
2006	332	0.930416666666666	0
2006	333	0.909583333333333	0
2006	334	-4.37666666666667	0
2006	335	-1.5925	0
2006	336	-2.40625	0
2006	337	-1.78375	0
2006	338	-1.10791666666667	0
2006	339	-2.43541666666667	0
2006	340	0.61875	0
2006	341	-3.31041666666667	0
2006	342	1.47541666666667	0
2006	343	0.340833333333334	0
2006	344	0.197916666666667	0
2006	345	-2.7475	0
2006	346	-4.13833333333333	0
2006	347	-3.86333333333333	0
2006	348	-4.65208333333333	0
2006	349	-0.67375	0
2006	350	-4.29875	0
2006	351	-3.32666666666667	0
2006	352	0.537083333333333	0
2006	353	-3.05458333333333	0
2006	354	-1.77	0
2006	355	-4.38166666666667	0
2006	356	-1.49916666666667	0
2006	357	-3.455	0
2006	358	-4.94375	0
2006	359	-5.75041666666667	0
2006	360	-3.40416666666667	0
2006	361	-2.33	0
2006	362	3.17416666666667	0
2006	363	3.5675	0
2006	364	3.81625	0
2006	365	4.13875	0
2007	1	4.17625	0
2007	2	4.58166666666667	0
2007	3	5.03291666666667	0
2007	4	3.45637936178119	0.13
2007	5	5.09833333333333	0
2007	6	5.07583333333333	0
2007	7	5.11416666666667	0
2007	8	5.11583333333333	0
2007	9	5.14333333333333	0
2007	10	5.19666666666667	0
2007	11	5.20666666666667	0
2007	12	0.560913129137129	1.91
2007	13	0.239052425138921	7.11
2007	14	-2.79412745115385	0
2007	15	-3.95077385790753	1.9
2007	16	-1.64311549061103	0.76
2007	17	-2.3290119354457	0
2007	18	-1.85651413454834	0
2007	19	-5.00947265043074	0.38
2007	20	-2.68581184868197	1.77
2007	21	-2.62956108178404	0.26
2007	22	-3.76327848785623	0.26
2007	23	-5.64769342283845	12.45
2007	24	-4.58200312623223	0.64
2007	25	-2.26182896246526	2.92
2007	26	-4.132080980847	0
2007	27	-1.9625766992848	10.79
2007	28	-5.20962112312784	1.91
2007	29	-4.43217073470625	0.26
2007	30	-3.81419324826171	0.89
2007	31	-1.75551319139905	4.06
2007	32	-1.61290064406684	8.37
2007	33	-0.121881982689033	2.92
2007	34	-0.462086662199942	11.17
2007	35	-3.25858714056739	2.77
2007	36	-3.01986341335939	6.08
2007	37	-2.70656945099396	13.02
2007	38	-3.30220044688922	9.61
2007	39	-5.6608107630082	0.12
2007	40	-2.35504159923025	0.25
2007	41	-2.88890097939512	0
2007	42	-2.52047785667115	4.7
2007	43	1.07632521164828	7.35
2007	44	-3.225	0
2007	45	-2.79991887883023	0
2007	46	-1.27962381850132	0.62
2007	47	1.40506474149365	16.39
2007	48	-5.8103836204961	0
2007	49	-3.64070431079265	0
2007	50	-1.40310347307571	7.62
2007	51	-4.91051994098929	6.74
2007	52	-0.587362615721008	7.47
2007	53	-4.86428678939593	4.41
2007	54	-2.77879147617447	2.26
2007	55	-3.6354361035886	7.72
2007	56	-2.27147550448557	0.12
2007	57	-4.28669683602946	13.82
2007	58	-0.490654519041871	13.94
2007	59	-2.78731496228259	0.12
2007	60	-4.82912848414227	1.51
2007	61	-2.03087597615718	1.01
2007	62	0.436701683996847	9.37
2007	63	-2.32257991218532	0.61
2007	64	-3.13551950227971	24
2007	65	-5.90543212350152	3.53
2007	66	-2.74945782230845	1.26
2007	67	-2.94319281497635	7.09
2007	68	-0.243906323076354	0.99
2007	69	-1.50386916805801	11.91
2007	70	-4.07123002345116	0
2007	71	-1.61208333333333	0.38
2007	72	-4.94954177957466	17
2007	73	-3.50512831325783	0.36
2007	74	0.263766821418264	10.9
2007	75	-0.197747856783337	0.48
2007	76	0.01691068810776	8.11
2007	77	-1.28162612472073	1.88
2007	78	-1.15356531179658	0.75
2007	79	3.2278798114223	14.58
2007	80	-3.31659721329948	2.14
2007	81	1.23622742413154	10.14
2007	82	-3.83518702174916	11.81
2007	83	-5.86666666666667	15.74
2007	84	-5.03665821708088	7.71
2007	85	-3.67347418427663	2.91
2007	86	-0.472805369173271	5.83
2007	87	-4.30254290043081	1.65
2007	88	-3.92507092589434	1.77
2007	89	-1.60951315899908	0
2007	90	-3.02565652257607	19.65
2007	91	-1.92226489499173	1.26
2007	92	-4.17134408014403	0.24
2007	93	-3.67307239409294	12.69
2007	94	-3.42236751294726	0.37
2007	95	-3.57056432232771	1
2007	96	-3.62420802455033	0.12
2007	97	-5.00873170674119	0.87
2007	98	-2.18957490383196	3.02
2007	99	-0.7152032109157	4.69
2007	100	-5.04751076055037	0
2007	101	-1.25596535626623	4.92
2007	102	-2.2774550138542	4.17
2007	103	-1.51998114266656	0.12
2007	104	-2.48993769658288	0.12
2007	105	-3.14110333576734	10.36
2007	106	-2.46523273070999	21.97
2007	107	-2.84990899802795	0.48
2007	108	-3.20846081844808	0.12
2007	109	-4.20444181374817	0.25
2007	110	-4.10193297383494	11.66
2007	111	-2.6722822670393	13.85
2007	112	-0.925425632415658	6.58
2007	113	-4.09600280274272	0
2007	114	-2.85513800267335	2.14
2007	115	-1.03833333333333	0
2007	116	-4.22375	1.51
2007	117	-1.80834867340089	6.59
2007	118	-1.68672755848016	3.17
2007	119	-1.86100327308728	14.34
2007	120	-1.28655888079385	7.36
2007	121	-1.94349985774898	0.89
