MOD15A2H.A2007257.h12v09.006.2021074060519.Lai_500m,MOD15A2H,A2007257,Lat-1.719720006Lon-51.45899963Samp17Line17,2021074060519,59.0,59.0,65.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,1.0,1.0,63.0,38.0,65.0,65.0,66.0,65.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,64.0,43.0,45.0,70.0,70.0,66.0,66.0,66.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,62.0,8.0,64.0,63.0,62.0,61.0,62.0,62.0,62.0,65.0,62.0,65.0,66.0,66.0,62.0,62.0,62.0,66.0,5.0,66.0,66.0,60.0,60.0,61.0,62.0,66.0,66.0,62.0,7.0,62.0,62.0,62.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,66.0,62.0,62.0,60.0,65.0,62.0,62.0,62.0,65.0,65.0,65.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,63.0,65.0,62.0,70.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,65.0,66.0,62.0,66.0,66.0,62.0,65.0,65.0,66.0,70.0,65.0,65.0,65.0,65.0,65.0,63.0,45.0,58.0,58.0,66.0,66.0,62.0,62.0,62.0,62.0,66.0,62.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,60.0,60.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,70.0,70.0,25.0,66.0,66.0,66.0,66.0,65.0,65.0,62.0,66.0,66.0,62.0,65.0,65.0,66.0,66.0,70.0,70.0,67.0,61.0,66.0,66.0,66.0,62.0,62.0,66.0,66.0,66.0,65.0,66.0,66.0,48.0,66.0,62.0,62.0,66.0,67.0,70.0,70.0,66.0,66.0,62.0,66.0,66.0,62.0,65.0,61.0,66.0,66.0,66.0,48.0,48.0,62.0,66.0,62.0,1.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,62.0,62.0,66.0,66.0,64.0,48.0,62.0,66.0,62.0,62.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,62.0,62.0,59.0,37.0,65.0,63.0,57.0,66.0,62.0,60.0,60.0,66.0,62.0,65.0,65.0,66.0,66.0,61.0,66.0,62.0,56.0,65.0,63.0
MOD15A2H.A2007265.h12v09.006.2021074212140.Lai_500m,MOD15A2H,A2007265,Lat-1.719720006Lon-51.45899963Samp17Line17,2021074212140,56.0,45.0,8.0,8.0,9.0,11.0,53.0,13.0,7.0,12.0,8.0,9.0,11.0,11.0,59.0,62.0,62.0,62.0,45.0,31.0,15.0,2.0,14.0,39.0,9.0,10.0,7.0,7.0,10.0,10.0,57.0,48.0,57.0,48.0,48.0,49.0,50.0,10.0,50.0,50.0,12.0,9.0,55.0,46.0,8.0,56.0,62.0,62.0,44.0,6.0,9.0,42.0,1.0,50.0,58.0,47.0,55.0,57.0,51.0,51.0,46.0,11.0,57.0,63.0,29.0,29.0,2.0,2.0,70.0,1.0,50.0,1.0,1.0,57.0,59.0,56.0,45.0,45.0,52.0,57.0,62.0,1.0,54.0,9.0,6.0,48.0,37.0,66.0,66.0,16.0,16.0,61.0,62.0,54.0,5.0,15.0,53.0,62.0,58.0,56.0,40.0,12.0,61.0,43.0,43.0,66.0,66.0,61.0,66.0,58.0,54.0,56.0,56.0,1.0,63.0,56.0,39.0,7.0,12.0,61.0,45.0,66.0,66.0,62.0,65.0,66.0,66.0,26.0,26.0,57.0,57.0,60.0,47.0,32.0,10.0,14.0,57.0,42.0,65.0,62.0,62.0,65.0,42.0,50.0,14.0,10.0,42.0,13.0,13.0,8.0,32.0,8.0,13.0,16.0,65.0,65.0,65.0,50.0,50.0,11.0,11.0,11.0,50.0,13.0,10.0,9.0,9.0,58.0,49.0,62.0,22.0,53.0,53.0,53.0,33.0,33.0,18.0,11.0,58.0,48.0,47.0,59.0,57.0,14.0,15.0,57.0,54.0,11.0,53.0,62.0,51.0,33.0,33.0,18.0,61.0,56.0,52.0,56.0,47.0,57.0,42.0,1.0,1.0,32.0,11.0,56.0,62.0,46.0,59.0,49.0,62.0,62.0,49.0,49.0,27.0,47.0,33.0,50.0,56.0,56.0,1.0,53.0,60.0,36.0,46.0,55.0,55.0,55.0,49.0,49.0,48.0,16.0,23.0,33.0,54.0,46.0,46.0,49.0,11.0,56.0,36.0,19.0,19.0,54.0,49.0,60.0,59.0,59.0,55.0,50.0,4.0,57.0,49.0,54.0,49.0,9.0,56.0,1.0,1.0,1.0,53.0,50.0,60.0,60.0,49.0,49.0,58.0,14.0,49.0,47.0,46.0,35.0,48.0,31.0,31.0,31.0,1.0,12.0,14.0,62.0,60.0,27.0,21.0,23.0,23.0,53.0,11.0,30.0,35.0
MOD15A2H.A2007273.h12v09.006.2021075182805.Lai_500m,MOD15A2H,A2007273,Lat-1.719720006Lon-51.45899963Samp17Line17,2021075182805,57.0,1.0,1.0,5.0,48.0,5.0,4.0,4.0,28.0,56.0,32.0,25.0,6.0,8.0,10.0,11.0,1.0,47.0,9.0,5.0,10.0,34.0,61.0,42.0,41.0,41.0,47.0,61.0,61.0,7.0,7.0,10.0,10.0,2.0,9.0,9.0,9.0,1.0,1.0,13.0,13.0,11.0,38.0,49.0,54.0,61.0,48.0,45.0,34.0,34.0,45.0,9.0,7.0,7.0,1.0,1.0,8.0,8.0,1.0,1.0,49.0,54.0,36.0,36.0,30.0,38.0,38.0,12.0,43.0,7.0,49.0,49.0,46.0,46.0,46.0,10.0,10.0,53.0,49.0,36.0,36.0,24.0,6.0,4.0,8.0,26.0,48.0,49.0,49.0,46.0,46.0,46.0,10.0,10.0,46.0,7.0,44.0,44.0,23.0,6.0,13.0,12.0,70.0,61.0,15.0,15.0,19.0,46.0,51.0,10.0,46.0,46.0,52.0,47.0,32.0,23.0,6.0,8.0,12.0,70.0,20.0,6.0,6.0,6.0,4.0,4.0,62.0,58.0,58.0,53.0,51.0,32.0,32.0,3.0,15.0,39.0,45.0,45.0,20.0,20.0,20.0,18.0,4.0,66.0,16.0,16.0,16.0,51.0,34.0,34.0,66.0,66.0,39.0,57.0,43.0,20.0,20.0,64.0,67.0,66.0,29.0,10.0,22.0,28.0,13.0,66.0,66.0,66.0,48.0,48.0,57.0,43.0,26.0,26.0,66.0,66.0,17.0,6.0,10.0,5.0,5.0,13.0,13.0,29.0,13.0,15.0,24.0,46.0,70.0,70.0,56.0,47.0,47.0,11.0,11.0,14.0,11.0,12.0,17.0,40.0,12.0,30.0,32.0,24.0,47.0,70.0,70.0,55.0,49.0,47.0,12.0,22.0,14.0,17.0,15.0,48.0,48.0,43.0,33.0,32.0,35.0,70.0,70.0,28.0,55.0,49.0,49.0,19.0,22.0,30.0,31.0,66.0,48.0,48.0,51.0,51.0,31.0,15.0,62.0,28.0,28.0,42.0,43.0,43.0,22.0,13.0,29.0,34.0,14.0,66.0,14.0,15.0,12.0,25.0,18.0,31.0,31.0,49.0,49.0,16.0,12.0,11.0,11.0,10.0,29.0,67.0,11.0,11.0,15.0,66.0,38.0,35.0,33.0,11.0,15.0,12.0,3.0,11.0,17.0,10.0,5.0,9.0,33.0,30.0,30.0,23.0,61.0,66.0,25.0
MOD15A2H.A2007281.h12v09.006.2021076162947.Lai_500m,MOD15A2H,A2007281,Lat-1.719720006Lon-51.45899963Samp17Line17,2021076162947,8.0,8.0,23.0,7.0,7.0,11.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,8.0,8.0,23.0,13.0,10.0,10.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,7.0,7.0,10.0,23.0,11.0,11.0,2.0,1.0,1.0,1.0,4.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,4.0,6.0,11.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,6.0,7.0,7.0,12.0,7.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,7.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,7.0,13.0,33.0,16.0,16.0,4.0,3.0,3.0,7.0,9.0,9.0,12.0,11.0,6.0,9.0,33.0,33.0,1.0,1.0,1.0,18.0,7.0,7.0,3.0,3.0,4.0,12.0,12.0,21.0,11.0,12.0,12.0,60.0,60.0,1.0,1.0,1.0,18.0,7.0,7.0,3.0,3.0,5.0,3.0,6.0,21.0,35.0,16.0,28.0,60.0,48.0,1.0,1.0,1.0,9.0,21.0,10.0,10.0,4.0,7.0,7.0,7.0,6.0,12.0,25.0,30.0,40.0,25.0,1.0,1.0,1.0,21.0,29.0,9.0,8.0,11.0,7.0,7.0,7.0,7.0,8.0,8.0,28.0,35.0,15.0,12.0,1.0,11.0,22.0,11.0,9.0,9.0,10.0,7.0,7.0,7.0,7.0,8.0,8.0,18.0,10.0,15.0,12.0,9.0,9.0,10.0,11.0,15.0,21.0,10.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,21.0,17.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,8.0,9.0,15.0,20.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,12.0,12.0,12.0,16.0,16.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16.0,16.0,12.0,12.0,12.0,12.0,16.0,8.0,8.0,8.0,1.0,9.0,11.0,11.0,11.0,9.0,1.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0
MOD15A2H.A2007289.h12v09.006.2021077031516.Lai_500m,MOD15A2H,A2007289,Lat-1.719720006Lon-51.45899963Samp17Line17,2021077031516,8.0,5.0,6.0,7.0,6.0,20.0,11.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,13.0,13.0,15.0,24.0,26.0,26.0,7.0,8.0,15.0,12.0,7.0,7.0,6.0,4.0,4.0,3.0,12.0,12.0,70.0,70.0,17.0,14.0,12.0,7.0,7.0,15.0,18.0,7.0,2.0,2.0,3.0,4.0,42.0,42.0,42.0,11.0,70.0,17.0,14.0,8.0,8.0,6.0,1.0,11.0,5.0,4.0,3.0,4.0,4.0,42.0,42.0,42.0,11.0,26.0,22.0,9.0,7.0,7.0,24.0,15.0,15.0,10.0,7.0,6.0,4.0,4.0,4.0,5.0,11.0,26.0,26.0,22.0,39.0,44.0,44.0,27.0,15.0,15.0,11.0,10.0,10.0,2.0,2.0,4.0,5.0,11.0,20.0,50.0,14.0,49.0,33.0,27.0,27.0,27.0,19.0,19.0,70.0,70.0,61.0,61.0,5.0,5.0,9.0,9.0,57.0,25.0,49.0,33.0,7.0,7.0,10.0,23.0,55.0,70.0,70.0,61.0,61.0,6.0,4.0,5.0,4.0,5.0,25.0,25.0,8.0,60.0,60.0,8.0,8.0,70.0,70.0,70.0,51.0,51.0,12.0,8.0,8.0,7.0,8.0,22.0,51.0,51.0,60.0,60.0,70.0,2.0,10.0,10.0,9.0,9.0,14.0,12.0,8.0,8.0,8.0,3.0,11.0,11.0,7.0,67.0,67.0,70.0,2.0,8.0,8.0,8.0,9.0,10.0,11.0,8.0,5.0,5.0,4.0,16.0,16.0,60.0,8.0,65.0,65.0,6.0,7.0,7.0,7.0,7.0,9.0,6.0,6.0,9.0,9.0,3.0,10.0,16.0,16.0,14.0,14.0,14.0,7.0,2.0,2.0,1.0,5.0,4.0,7.0,7.0,4.0,4.0,30.0,7.0,7.0,4.0,4.0,9.0,9.0,9.0,1.0,1.0,1.0,6.0,4.0,4.0,26.0,35.0,15.0,6.0,7.0,6.0,3.0,9.0,10.0,1.0,1.0,4.0,1.0,11.0,20.0,20.0,20.0,9.0,21.0,35.0,4.0,7.0,10.0,15.0,15.0,12.0,2.0,2.0,4.0,16.0,16.0,30.0,15.0,15.0,9.0,21.0,1.0,1.0,5.0,9.0,21.0,21.0,2.0,3.0,5.0,8.0,19.0,25.0,16.0,10.0,10.0,6.0,11.0,1.0,35.0
MOD15A2H.A2007297.h12v09.006.2021077204051.Lai_500m,MOD15A2H,A2007297,Lat-1.719720006Lon-51.45899963Samp17Line17,2021077204051,11.0,11.0,44.0,36.0,36.0,41.0,58.0,58.0,2.0,37.0,40.0,40.0,49.0,49.0,65.0,32.0,64.0,44.0,44.0,33.0,65.0,58.0,41.0,41.0,66.0,66.0,37.0,61.0,48.0,54.0,14.0,64.0,64.0,64.0,70.0,33.0,56.0,56.0,56.0,61.0,61.0,28.0,28.0,45.0,45.0,34.0,61.0,61.0,58.0,64.0,66.0,70.0,55.0,55.0,55.0,63.0,63.0,63.0,66.0,28.0,61.0,59.0,59.0,55.0,67.0,67.0,65.0,65.0,55.0,55.0,55.0,55.0,55.0,63.0,63.0,66.0,66.0,61.0,58.0,54.0,45.0,67.0,67.0,65.0,65.0,55.0,54.0,55.0,55.0,56.0,56.0,42.0,13.0,14.0,61.0,57.0,45.0,60.0,60.0,62.0,62.0,59.0,55.0,55.0,55.0,55.0,56.0,55.0,57.0,13.0,13.0,13.0,33.0,33.0,33.0,40.0,64.0,44.0,64.0,56.0,56.0,55.0,56.0,46.0,55.0,55.0,44.0,11.0,11.0,34.0,40.0,40.0,40.0,44.0,41.0,63.0,59.0,59.0,55.0,54.0,44.0,58.0,59.0,61.0,58.0,34.0,34.0,40.0,47.0,47.0,54.0,54.0,64.0,57.0,5.0,5.0,54.0,61.0,61.0,59.0,64.0,27.0,27.0,7.0,7.0,59.0,47.0,49.0,36.0,36.0,4.0,57.0,57.0,57.0,62.0,62.0,10.0,60.0,60.0,4.0,7.0,10.0,10.0,49.0,49.0,49.0,70.0,60.0,63.0,63.0,63.0,61.0,62.0,62.0,60.0,60.0,4.0,52.0,52.0,52.0,57.0,57.0,57.0,66.0,60.0,63.0,63.0,63.0,61.0,61.0,61.0,60.0,60.0,60.0,59.0,59.0,52.0,57.0,57.0,57.0,66.0,10.0,5.0,5.0,4.0,33.0,33.0,33.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0,61.0,66.0,5.0,9.0,10.0,7.0,33.0,33.0,33.0,62.0,62.0,62.0,41.0,41.0,41.0,56.0,61.0,66.0,66.0,5.0,6.0,10.0,6.0,22.0,22.0,22.0,40.0,40.0,62.0,41.0,41.0,56.0,56.0,56.0,68.0,68.0,8.0,44.0,44.0,44.0,22.0,22.0,22.0,40.0,40.0,8.0,11.0,11.0,26.0,26.0,26.0,40.0,68.0
MOD15A2H.A2007305.h12v09.006.2021078102609.Lai_500m,MOD15A2H,A2007305,Lat-1.719720006Lon-51.45899963Samp17Line17,2021078102609,27.0,66.0,14.0,14.0,44.0,13.0,15.0,15.0,10.0,10.0,19.0,60.0,60.0,49.0,61.0,34.0,34.0,34.0,34.0,8.0,8.0,6.0,1.0,8.0,8.0,8.0,10.0,10.0,60.0,60.0,49.0,49.0,8.0,7.0,11.0,11.0,8.0,11.0,9.0,9.0,5.0,12.0,7.0,10.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,11.0,11.0,57.0,44.0,44.0,62.0,62.0,56.0,12.0,10.0,1.0,1.0,1.0,1.0,18.0,15.0,68.0,59.0,56.0,66.0,65.0,20.0,62.0,62.0,56.0,11.0,11.0,8.0,8.0,8.0,18.0,18.0,70.0,70.0,41.0,41.0,52.0,53.0,53.0,55.0,55.0,59.0,15.0,11.0,12.0,9.0,8.0,34.0,34.0,58.0,62.0,16.0,16.0,14.0,14.0,53.0,55.0,55.0,59.0,17.0,15.0,15.0,20.0,20.0,13.0,13.0,59.0,70.0,1.0,14.0,14.0,14.0,14.0,14.0,12.0,10.0,19.0,20.0,20.0,14.0,65.0,63.0,58.0,58.0,54.0,1.0,1.0,12.0,8.0,8.0,14.0,18.0,21.0,21.0,37.0,50.0,50.0,70.0,53.0,33.0,13.0,59.0,1.0,1.0,1.0,1.0,61.0,67.0,14.0,20.0,20.0,28.0,7.0,7.0,4.0,26.0,26.0,14.0,59.0,1.0,1.0,1.0,1.0,50.0,24.0,24.0,15.0,12.0,12.0,10.0,10.0,11.0,31.0,25.0,25.0,41.0,53.0,70.0,70.0,27.0,50.0,70.0,9.0,9.0,17.0,17.0,12.0,20.0,14.0,31.0,11.0,11.0,4.0,70.0,70.0,18.0,18.0,7.0,7.0,7.0,12.0,12.0,7.0,14.0,20.0,23.0,28.0,25.0,25.0,9.0,70.0,70.0,23.0,23.0,9.0,7.0,8.0,8.0,7.0,7.0,24.0,24.0,10.0,24.0,20.0,20.0,11.0,28.0,28.0,29.0,29.0,14.0,14.0,21.0,21.0,37.0,37.0,13.0,14.0,6.0,10.0,16.0,24.0,24.0,10.0,5.0,4.0,6.0,5.0,14.0,17.0,17.0,40.0,40.0,10.0,10.0,6.0,9.0,13.0,30.0,30.0,9.0,9.0,4.0,4.0,3.0,7.0,13.0,13.0,19.0,19.0,12.0,21.0,6.0,7.0,10.0,30.0,60.0
MOD15A2H.A2007313.h12v09.006.2021079031214.Lai_500m,MOD15A2H,A2007313,Lat-1.719720006Lon-51.45899963Samp17Line17,2021079031214,9.0,11.0,3.0,3.0,2.0,2.0,2.0,58.0,56.0,60.0,45.0,1.0,9.0,18.0,8.0,9.0,60.0,12.0,12.0,3.0,3.0,4.0,3.0,3.0,59.0,56.0,10.0,14.0,1.0,1.0,33.0,20.0,9.0,25.0,12.0,12.0,17.0,12.0,11.0,3.0,3.0,38.0,60.0,59.0,52.0,66.0,29.0,15.0,31.0,32.0,31.0,7.0,7.0,1.0,1.0,60.0,1.0,3.0,38.0,1.0,59.0,62.0,49.0,32.0,15.0,15.0,6.0,11.0,7.0,7.0,1.0,65.0,1.0,47.0,56.0,65.0,66.0,66.0,58.0,31.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,16.0,70.0,70.0,47.0,61.0,66.0,64.0,60.0,11.0,4.0,5.0,8.0,5.0,65.0,56.0,16.0,66.0,70.0,58.0,58.0,66.0,64.0,66.0,57.0,57.0,3.0,3.0,5.0,7.0,3.0,22.0,1.0,70.0,70.0,70.0,57.0,63.0,63.0,62.0,60.0,36.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,48.0,53.0,53.0,64.0,38.0,11.0,11.0,6.0,36.0,4.0,5.0,7.0,7.0,1.0,1.0,42.0,35.0,14.0,64.0,54.0,54.0,50.0,9.0,9.0,11.0,6.0,3.0,5.0,7.0,7.0,12.0,65.0,30.0,8.0,62.0,57.0,55.0,64.0,61.0,50.0,14.0,11.0,11.0,9.0,6.0,11.0,62.0,62.0,46.0,65.0,65.0,13.0,57.0,35.0,11.0,10.0,10.0,12.0,12.0,9.0,9.0,15.0,33.0,56.0,26.0,66.0,66.0,66.0,29.0,19.0,8.0,5.0,9.0,9.0,12.0,12.0,12.0,4.0,18.0,56.0,41.0,47.0,2.0,2.0,66.0,21.0,19.0,9.0,3.0,11.0,6.0,6.0,6.0,4.0,4.0,4.0,66.0,7.0,2.0,2.0,66.0,66.0,16.0,19.0,59.0,13.0,11.0,7.0,7.0,6.0,29.0,34.0,8.0,66.0,53.0,59.0,59.0,62.0,66.0,14.0,15.0,15.0,59.0,11.0,9.0,20.0,16.0,50.0,15.0,36.0,41.0,62.0,12.0,31.0,31.0,66.0,2.0,5.0,1.0,1.0,8.0,20.0,37.0,62.0,66.0,65.0,60.0,40.0,39.0,54.0,45.0,65.0,65.0
MOD15A2H.A2007321.h12v09.006.2021079160123.Lai_500m,MOD15A2H,A2007321,Lat-1.719720006Lon-51.45899963Samp17Line17,2021079160123,67.0,1.0,1.0,55.0,55.0,62.0,47.0,61.0,36.0,61.0,51.0,35.0,61.0,12.0,12.0,65.0,62.0,65.0,67.0,53.0,59.0,59.0,62.0,47.0,62.0,61.0,61.0,48.0,55.0,45.0,66.0,45.0,45.0,16.0,70.0,70.0,63.0,63.0,63.0,66.0,17.0,64.0,64.0,64.0,51.0,50.0,49.0,45.0,45.0,15.0,13.0,55.0,40.0,53.0,45.0,63.0,66.0,66.0,64.0,64.0,64.0,48.0,48.0,49.0,53.0,53.0,53.0,14.0,35.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,64.0,48.0,48.0,48.0,53.0,66.0,53.0,1.0,47.0,35.0,55.0,55.0,52.0,52.0,49.0,49.0,46.0,55.0,46.0,13.0,56.0,56.0,36.0,60.0,1.0,1.0,44.0,30.0,5.0,53.0,70.0,48.0,48.0,52.0,55.0,59.0,56.0,56.0,50.0,16.0,60.0,1.0,25.0,43.0,43.0,9.0,13.0,13.0,61.0,42.0,35.0,10.0,10.0,15.0,15.0,17.0,50.0,12.0,11.0,11.0,44.0,8.0,9.0,6.0,7.0,13.0,23.0,42.0,8.0,14.0,8.0,8.0,9.0,15.0,12.0,16.0,16.0,16.0,8.0,15.0,39.0,39.0,66.0,24.0,47.0,65.0,14.0,14.0,34.0,17.0,17.0,14.0,13.0,13.0,20.0,20.0,9.0,34.0,34.0,53.0,11.0,65.0,65.0,45.0,41.0,41.0,8.0,9.0,11.0,4.0,4.0,49.0,13.0,13.0,5.0,17.0,53.0,11.0,6.0,6.0,10.0,7.0,8.0,6.0,5.0,14.0,3.0,5.0,7.0,7.0,16.0,5.0,17.0,17.0,7.0,3.0,6.0,6.0,14.0,14.0,6.0,13.0,13.0,5.0,9.0,9.0,9.0,13.0,2.0,3.0,6.0,3.0,4.0,11.0,12.0,12.0,14.0,6.0,9.0,9.0,8.0,30.0,51.0,51.0,13.0,3.0,3.0,3.0,3.0,6.0,14.0,9.0,12.0,65.0,65.0,13.0,11.0,11.0,5.0,6.0,16.0,16.0,7.0,3.0,6.0,6.0,57.0,17.0,9.0,21.0,55.0,55.0,18.0,9.0,11.0,15.0,7.0,1.0,1.0,9.0,10.0,13.0,13.0,57.0,17.0,6.0,2.0,1.0,1.0,18.0,6.0,6.0,15.0
MOD15A2H.A2007329.h12v09.006.2021079215331.Lai_500m,MOD15A2H,A2007329,Lat-1.719720006Lon-51.45899963Samp17Line17,2021079215331,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,6.0,7.0,7.0,8.0,8.0,12.0,8.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,70.0,48.0,7.0,7.0,8.0,8.0,8.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,70.0,70.0,48.0,48.0,3.0,9.0,9.0,6.0,6.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,70.0,70.0,8.0,8.0,8.0,8.0,10.0,10.0,7.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,33.0,33.0,30.0,7.0,7.0,10.0,10.0,8.0,7.0,3.0,3.0,2.0,2.0,3.0,4.0,6.0,6.0,33.0,33.0,28.0,7.0,7.0,7.0,7.0,48.0,14.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,8.0,33.0,28.0,3.0,3.0,5.0,5.0,48.0,36.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,8.0,6.0,6.0,34.0,34.0,10.0,8.0,48.0,36.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,33.0,33.0,10.0,8.0,8.0,12.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,33.0,33.0,60.0,8.0,8.0,6.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,8.0,4.0,7.0,6.0,6.0,2.0,2.0,6.0,5.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,6.0,7.0,7.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,4.0,5.0,7.0,7.0,6.0,4.0,4.0,5.0,4.0,5.0,9.0,7.0,10.0,8.0,9.0,9.0,11.0,6.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,7.0,8.0,10.0,13.0,5.0,5.0,5.0,5.0,9.0,13.0,10.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,8.0,6.0,2.0,3.0,3.0,3.0
MOD15A2H.A2007337.h12v09.006.2021080091801.Lai_500m,MOD15A2H,A2007337,Lat-1.719720006Lon-51.45899963Samp17Line17,2021080091801,61.0,11.0,11.0,63.0,66.0,66.0,66.0,13.0,8.0,10.0,60.0,60.0,40.0,40.0,43.0,43.0,62.0,43.0,43.0,62.0,63.0,66.0,66.0,65.0,65.0,65.0,15.0,60.0,60.0,69.0,40.0,43.0,43.0,39.0,43.0,43.0,43.0,18.0,56.0,56.0,41.0,16.0,14.0,15.0,5.0,4.0,69.0,69.0,61.0,61.0,70.0,28.0,11.0,11.0,9.0,11.0,7.0,10.0,52.0,52.0,27.0,8.0,5.0,5.0,16.0,62.0,61.0,70.0,8.0,7.0,13.0,15.0,9.0,10.0,10.0,8.0,8.0,11.0,9.0,56.0,2.0,66.0,62.0,62.0,66.0,10.0,6.0,13.0,15.0,14.0,14.0,8.0,4.0,54.0,54.0,68.0,56.0,10.0,10.0,62.0,66.0,66.0,14.0,6.0,12.0,15.0,16.0,16.0,50.0,49.0,56.0,54.0,46.0,27.0,6.0,6.0,66.0,66.0,66.0,14.0,14.0,52.0,15.0,14.0,14.0,14.0,51.0,56.0,44.0,63.0,70.0,70.0,70.0,66.0,62.0,62.0,16.0,16.0,50.0,49.0,14.0,10.0,10.0,51.0,43.0,43.0,43.0,36.0,65.0,65.0,65.0,65.0,66.0,50.0,51.0,51.0,36.0,46.0,40.0,40.0,42.0,42.0,43.0,43.0,43.0,66.0,65.0,65.0,65.0,65.0,49.0,47.0,47.0,15.0,10.0,70.0,66.0,66.0,42.0,41.0,42.0,43.0,66.0,65.0,65.0,66.0,65.0,57.0,44.0,11.0,15.0,8.0,70.0,66.0,66.0,66.0,40.0,40.0,43.0,43.0,42.0,65.0,66.0,47.0,48.0,54.0,11.0,11.0,70.0,36.0,66.0,40.0,40.0,34.0,34.0,41.0,41.0,43.0,40.0,40.0,43.0,65.0,54.0,42.0,41.0,66.0,66.0,65.0,40.0,40.0,31.0,31.0,30.0,30.0,40.0,40.0,46.0,46.0,62.0,53.0,47.0,41.0,66.0,66.0,66.0,42.0,42.0,40.0,40.0,23.0,23.0,40.0,40.0,46.0,46.0,62.0,66.0,58.0,58.0,62.0,66.0,66.0,65.0,42.0,43.0,40.0,23.0,23.0,29.0,29.0,21.0,21.0,62.0,39.0,40.0,40.0,62.0,66.0,66.0,65.0,59.0,59.0,43.0,18.0,18.0,17.0,23.0,9.0,9.0
