MCD15A3H.A2006217.h12v09.006.2020269044853.Fpar_500m,MCD15A3H,A2006217,Lat-1.719720006Lon-51.45899963Samp17Line17,2020269044853,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.9,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.88,0.9,0.9,0.9,0.9,0.9,0.88,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.89,0.88,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.9,0.89,0.88,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.86,0.86,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.88,0.78,0.89,0.9
MCD15A3H.A2006221.h12v09.006.2020269114336.Fpar_500m,MCD15A3H,A2006221,Lat-1.719720006Lon-51.45899963Samp17Line17,2020269114336,0.9,0.9,0.89,0.89,0.76,0.76,0.76,0.87,0.87,0.84,0.89,0.89,F,0.79,0.79,0.78,0.79,0.89,0.89,0.89,0.89,0.82,0.76,0.76,0.81,0.89,0.89,0.89,0.89,0.89,0.85,0.78,0.78,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.85,0.81,0.81,0.74,0.87,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.84,0.84,0.85,0.85,0.81,0.83,0.86,0.87,0.84,0.9,0.9,0.82,0.75,F,0.8,0.9,0.86,0.89,0.89,0.79,0.89,0.9,0.83,0.83,0.89,0.82,0.74,0.74,0.63,0.63,F,0.8,0.79,0.86,0.81,0.8,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.86,0.88,0.9,0.9,0.79,0.79,0.81,0.83,0.89,0.9,0.89,0.89,0.86,0.84,0.84,0.89,0.9,0.89,0.89,0.9,0.9,0.79,0.79,0.83,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.84,F,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.83,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.72,0.79,0.83,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.83,0.89,0.9,0.9,0.9,0.9,0.9,0.72,0.72,0.81,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.84,0.84,0.75,0.75,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.85,0.85,0.9,0.9,0.9,0.9,0.84,0.84,0.9,0.9,0.89,0.89,0.89,0.89,0.74,0.74,F,F,0.85,0.81,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.74,0.74,F,0.89,0.89,0.9,0.9,0.9,0.9,0.87,0.9,0.89,0.89,0.88,0.88,F,F,0.86,0.86,F,0.89,0.89,0.9,0.9,0.9,0.9,0.88,0.88,0.9,0.9,0.9,0.89,0.89,0.89,0.79,0.82,0.82,0.9,0.9,0.88,0.9,0.84,0.84,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,F,F,F,F,0.81,0.81,0.9,0.88,0.9
MCD15A3H.A2006225.h12v09.006.2020272215337.Fpar_500m,MCD15A3H,A2006225,Lat-1.719720006Lon-51.45899963Samp17Line17,2020272215337,0.88,0.88,0.88,0.89,0.89,0.9,0.89,0.89,0.86,0.86,0.86,0.89,0.89,0.79,F,F,F,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.9,0.87,0.87,0.88,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.87,0.88,0.88,0.88,0.89,0.89,0.89,0.88,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.9,F,F,0.89,0.89,0.88,0.89,0.89,0.88,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.9,0.9,0.9,F,F,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.86,0.86,F,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.87,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,F,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.88,0.88,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.88,0.88,0.88,0.88,0.88,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.88,0.88,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.9
MCD15A3H.A2006229.h12v09.006.2020270080309.Fpar_500m,MCD15A3H,A2006229,Lat-1.719720006Lon-51.45899963Samp17Line17,2020270080309,0.9,0.9,0.9,0.9,0.89,F,F,F,0.05,0.16,0.88,0.88,F,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.48,0.89,0.87,0.05,0.23,0.16,0.89,F,F,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.88,0.87,0.65,0.75,0.75,0.9,0.9,F,F,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.88,0.9,0.9,F,0.9,0.9,F,F,F,F,F,0.89,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,F,F,0.87,0.9,0.9,F,F,0.43,0.86,0.9,0.9,0.84,0.89,0.9,0.9,0.9,0.88,0.89,0.89,0.89,0.89,0.88,F,F,F,0.84,0.9,0.9,0.86,0.9,0.9,0.89,0.9,0.9,0.89,0.9,0.9,0.89,0.88,0.9,0.85,0.85,0.9,0.84,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.9,0.9,0.86,0.89,0.9,0.9,0.89,0.9,F,0.84,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.89,F,F,0.89,0.89,0.87,F,F,0.89,0.9,0.89,0.89,0.9,0.9,0.89,0.9,0.9,0.9,F,0.86,0.89,0.89,0.89,F,0.59,0.59,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.85,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.9,0.9,0.85,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.87,0.85,0.89,0.89,0.88,0.84,0.9,0.9,0.9,0.9,0.89,0.9,0.9,F,0.89,0.89,0.9,0.05
MCD15A3H.A2006233.h12v09.006.2020270202912.Fpar_500m,MCD15A3H,A2006233,Lat-1.719720006Lon-51.45899963Samp17Line17,2020270202912,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.88,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.88,0.88,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.88,0.89,0.88,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.89
MCD15A3H.A2006237.h12v09.006.2020271060858.Fpar_500m,MCD15A3H,A2006237,Lat-1.719720006Lon-51.45899963Samp17Line17,2020271060858,0.85,0.89,F,F,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.29,0.88,0.88,0.85,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,F,F,0.9,0.9,0.9,0.84,0.84,0.85,0.9,0.9,0.9,0.89,0.9,0.89,0.9,0.9,0.9,F,F,F,0.9,0.9,0.9,0.9,0.9,F,F,F,0.89,0.9,0.89,0.89,0.86,0.86,F,F,0.9,0.19,F,0.9,0.9,0.9,F,F,F,0.9,0.9,0.9,0.9,0.86,0.86,0.85,0.72,F,F,F,0.9,0.9,F,0.84,0.84,F,0.9,0.9,0.88,0.88,0.85,0.85,0.85,F,0.86,0.86,0.46,0.9,0.9,F,0.84,0.84,F,0.9,0.9,0.88,0.88,0.88,0.85,F,0.86,0.86,0.86,0.67,0.9,0.9,0.85,0.88,0.88,0.82,0.82,0.86,0.86,0.82,0.82,0.85,0.85,F,F,F,F,F,0.86,0.85,F,F,0.82,0.9,0.9,0.86,0.82,0.82,0.84,0.89,F,F,F,F,F,0.86,0.86,0.88,F,F,F,0.9,0.9,F,F,0.78,0.78,0.33,F,F,0.81,0.81,F,0.9,0.88,F,0.05,F,F,F,F,F,0.78,0.78,0.33,0.33,F,0.81,0.81,0.84,0.9,0.9,0.9,0.05,0.05,F,F,F,F,0.87,0.9,0.9,0.9,0.9,0.9,0.9,0.84,0.9,0.9,F,0.89,0.89,0.42,0.82,0.82,0.89,0.9,0.82,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,F,0.27,0.27,0.42,0.42,F,F,F,0.89,0.89,0.83,0.81,0.9,0.9,0.9,0.9,F,0.83,0.83,0.83,0.9,0.9,F,0.86,0.86,0.9,0.86,0.89,0.89,0.9,0.9,0.9,0.9,F,F,0.89,0.9,0.9,0.83,0.83,0.9,0.83,0.84,0.86,0.86,0.79,0.79,0.84,0.84,0.86,0.82,0.82,0.82,0.83,0.81,0.81,F,0.9,0.9,0.83,0.89,0.8,0.79,0.79,0.74,0.74,0.86
MCD15A3H.A2006241.h12v09.006.2020271113757.Fpar_500m,MCD15A3H,A2006241,Lat-1.719720006Lon-51.45899963Samp17Line17,2020271113757,0.9,0.46,0.84,0.9,0.9,0.9,0.9,0.9,0.89,0.9,F,F,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.88,0.89,0.89,0.89,0.89,0.89,F,F,0.9,0.9,0.9,0.9,0.9,F,0.9,0.89,0.88,0.32,0.85,0.9,0.79,0.78,0.89,0.84,0.9,0.9,F,0.9,0.9,0.9,0.88,0.88,0.88,0.72,F,0.88,0.88,0.89,0.89,0.9,0.9,0.9,0.9,F,0.9,0.9,0.89,0.9,0.9,0.8,0.72,0.9,0.9,0.88,0.89,0.89,0.89,0.9,0.64,0.87,F,0.9,0.9,0.9,0.89,0.9,F,0.87,0.9,0.88,0.84,0.84,0.9,0.89,0.69,0.64,0.87,0.9,F,F,F,0.89,0.43,0.89,0.88,0.88,0.56,0.9,0.9,0.89,0.89,0.9,0.89,0.9,0.9,0.88,0.88,0.85,0.89,F,F,F,F,0.35,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,F,F,F,0.88,0.89,0.87,F,0.3,0.62,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.89,0.86,0.87,0.9,0.83,0.9,0.89,0.9,F,0.3,0.88,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.9,F,F,0.89,0.85,0.89,0.9,0.9,F,0.89,F,0.88,0.88,0.9,0.89,F,0.89,0.9,F,F,0.75,F,0.89,0.89,F,0.88,0.73,0.51,0.84,0.88,0.89,0.89,0.89,0.9,0.9,0.88,F,0.89,0.88,0.85,0.88,0.88,0.89,0.85,0.86,0.84,0.88,0.89,0.89,F,F,0.89,0.81,0.77,0.89,0.88,0.89,0.9,F,F,0.88,0.88,0.8,0.74,0.66,F,F,F,0.89,0.86,0.87,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.88,0.89,0.88,0.89,0.88,0.87,0.89,0.89,0.7,0.87,0.89,0.9,0.89,0.89,0.89,0.89,F,0.81,0.81,0.88,0.88,0.9,0.84,0.79,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.88,0.88,0.87,0.85,0.79,0.81,0.67,0.89
MCD15A3H.A2006245.h12v09.006.2020271163611.Fpar_500m,MCD15A3H,A2006245,Lat-1.719720006Lon-51.45899963Samp17Line17,2020271163611,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.83,F,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,F,F,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.88,0.88,F,0.8,0.83,0.9,0.9,0.9,0.9,0.9,0.88,0.79,0.9,0.9,0.9,0.89,0.9,0.89,0.9,0.84,0.83,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.88,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.84,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,F,F,0.9,0.9,0.88,0.89,0.89
MCD15A3H.A2006249.h12v09.006.2020271201533.Fpar_500m,MCD15A3H,A2006249,Lat-1.719720006Lon-51.45899963Samp17Line17,2020271201533,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.9,0.89,0.89,0.9,0.89,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9
MCD15A3H.A2006253.h12v09.006.2020272040855.Fpar_500m,MCD15A3H,A2006253,Lat-1.719720006Lon-51.45899963Samp17Line17,2020272040855,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.84,0.84,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.89,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.84,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.84,0.9,0.9,0.9,0.89,0.9,0.9,0.9
MCD15A3H.A2006257.h12v09.006.2020272112241.Fpar_500m,MCD15A3H,A2006257,Lat-1.719720006Lon-51.45899963Samp17Line17,2020272112241,0.05,0.9,0.9,0.88,0.05,F,F,F,0.9,0.88,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,F,F,F,0.89,F,0.4,F,F,F,0.89,0.9,0.9,0.9,0.9,0.86,F,F,F,F,F,F,F,0.38,0.68,0.68,F,0.9,0.85,0.49,F,0.9,0.87,0.88,0.89,0.84,F,0.89,F,F,F,0.53,0.83,0.87,F,F,F,F,0.83,F,0.89,0.88,0.69,0.83,0.79,0.9,0.87,0.79,0.79,0.83,F,F,F,F,F,F,0.88,0.83,0.83,0.69,0.62,F,F,F,F,F,0.73,0.73,0.75,0.88,F,F,F,0.84,0.65,0.65,0.85,0.39,0.82,F,0.87,0.87,F,F,0.7,0.73,F,F,F,F,0.87,0.87,F,F,0.82,0.82,F,0.88,0.88,F,F,F,F,F,F,F,0.13,F,F,F,F,0.38,0.44,0.89,0.89,0.9,F,F,F,F,F,F,F,F,F,F,F,F,0.22,0.79,0.86,0.88,0.89,F,0.9,F,F,F,F,F,F,0.86,0.81,F,F,0.84,0.86,0.87,0.87,0.9,0.9,0.9,0.9,F,0.87,F,0.9,0.9,F,F,0.86,0.86,0.84,0.86,0.81,0.84,F,0.9,0.9,0.9,0.87,0.87,F,0.9,0.9,0.83,0.86,F,F,0.84,F,0.88,0.89,F,0.9,0.9,0.9,0.88,0.9,0.9,0.9,0.9,0.87,0.87,0.87,0.87,0.86,0.88,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.87,0.87,0.83,0.87,0.86,0.89,0.88,0.9,0.9,0.9,0.59,0.83,0.89,0.89,0.89,0.9,0.9,F,0.83,0.83,0.86,0.89,0.89,0.89,F,0.88,0.83,0.76,0.76,0.89,0.89,0.89,0.83,0.86
