"ano"	"dia"	"reco"	"PRP"
2005	111.545454545455	7.01272727272727	0
2005	112.545454545455	7.08181818181818	0
2005	113.545454545455	6.77090909090909	0.26
2005	114.545454545455	6.7	0
2005	115.545454545455	6.91	0.64
2005	116.545454545455	5.78636363636364	5.34
2005	117.545454545455	5.83909090909091	16.76
2005	118.545454545455	6.78	0.77
2005	119.545454545455	6.31363636363636	3.05
2005	120.545454545455	7.01636363636364	8
2005	121.545454545455	6.89	0
2005	122.545454545455	6.82	0
2005	123.545454545455	6.74	0
2005	124.545454545455	3.21818181818182	2.81
2005	125.545454545455	5.32454545454545	6.22
2005	126.545454545455	6.40727272727273	0.51
2005	127.545454545455	6.69363636363636	7.75
2005	128.545454545455	6.78545454545455	3.93
2005	129.545454545455	7.08363636363636	0
2005	130.545454545455	10.0109090909091	0.13
2005	131.545454545455	8.41454545454545	8.26
2005	132.545454545455	7.02	1.4
2005	133.545454545455	5.25909090909091	3.05
2005	134.545454545455	7.70454545454546	3.17
2005	135.545454545455	7.08090909090909	8.12
2005	136.545454545455	6.98272727272727	13.08
2005	137.545454545455	7.95727272727273	0.38
2005	138.545454545455	6.72818181818182	1.02
2005	139.545454545455	6.80727272727273	29.86
2005	140.545454545455	7.26454545454545	0.13
2005	141.545454545455	7.42	9.65
2005	142.545454545455	7.88090909090909	0
2005	143.545454545455	7.47	0
2005	144.545454545455	7.51090909090909	0.13
2005	145.545454545455	7.69	0.13
2005	146.545454545455	5.78636363636364	0.25
2005	147.545454545455	9.16181818181818	4.96
2005	148.545454545455	7.91090909090909	2.54
2005	149.545454545455	5.30636363636364	7.23
2005	150.545454545455	7.18090909090909	12.19
2005	151.545454545455	5.20545454545455	3.56
2005	152.545454545455	6.94363636363636	0.38
2005	153.545454545455	7.34909090909091	2.92
2005	154.545454545455	8.05727272727273	0.63
2005	155.545454545455	7.05727272727273	5.46
2005	156.545454545455	9.60181818181818	0
2005	157.545454545455	2.96854545454545	9.27
2005	158.545454545455	7.65	0
2005	159.545454545455	7.82	0.76
2005	160.545454545455	9.10636363636364	3.81
2005	161.545454545455	10.3154545454545	1.9
2005	162.545454545455	8.70454545454546	0
2005	163.545454545455	9.38909090909091	0
2005	164.545454545455	8.41	0
2005	165.545454545455	7.10545454545455	0
2005	166.545454545455	13.1745454545455	0
2005	167.545454545455	8.77	0
2005	168.545454545455	9.04	0
2005	169.545454545455	9.32181818181818	0
2005	170.545454545455	9.29909090909091	0.38
2005	171.545454545455	9.37	0
2005	172.545454545455	9.73545454545455	0
2005	173.545454545455	9.54	1.78
2005	174.545454545455	9.76090909090909	0
2005	175.545454545455	11.3272727272727	0
2005	176.545454545455	8.14518181818182	3.29
2005	177.545454545455	9.68727272727273	1.77
2005	178.545454545455	9.08	0
2005	179.545454545455	8.95	0
2005	180.545454545455	8.95	0
2005	181.545454545455	9.6	0
2005	182.545454545455	6.13272727272727	0.38
2005	183.545454545455	9.94272727272727	0.63
2005	184.545454545455	10.01	0
2005	185.545454545455	10.2742727272727	0
2005	186.545454545455	10.89	0
2005	187.545454545455	11.16	0
2005	188.545454545455	11.0827272727273	0
2005	189.545454545455	10.4190909090909	0
2005	190.545454545455	10.9245454545455	0.51
2005	191.545454545455	10.56	0
2005	192.545454545455	11.18	0
2005	193.545454545455	11.09	0
2005	194.545454545455	10.97	15.75
2005	195.545454545455	11.09	0
2005	196.545454545455	11.6836363636364	0
2005	197.545454545455	12.2563636363636	1.27
2005	198.545454545455	12.45	0
2005	199.545454545455	13.7945454545455	0
2005	200.545454545455	14.9181818181818	0
2005	201.545454545455	13.4563636363636	0
2005	202.545454545455	14.7872727272727	0.51
2005	203.545454545455	13.39	0
2005	204.545454545455	13	0
2005	205.545454545455	13.03	0
2005	206.545454545455	12.67	0
2005	207.545454545455	12.3845454545455	0
2005	208.545454545455	11.3345454545455	0
2005	209.545454545455	11.65	3.17
2005	210.545454545455	11.7	0
2005	211.545454545455	11.01	0
2005	212.545454545455	10.94	0
2005	213.545454545455	10.82	0
2005	214.545454545455	11.76	0
2005	215.545454545455	11.8809090909091	0
2005	216.545454545455	11.0118181818182	0
2005	217.545454545455	12.1990909090909	0
2005	218.545454545455	10.8836363636364	0
2005	219.545454545455	9.23181818181818	0
2005	220.545454545455	8.83	0
2005	221.545454545455	8.31454545454545	0
2005	222.545454545455	8.20818181818182	0
2005	223.545454545455	5.92518181818182	0.51
2005	224.545454545455	8.23727272727273	0.13
2005	225.545454545455	9.87363636363636	0
2005	226.545454545455	3.70363636363636	3.29
2005	227.545454545455	9.45090909090909	0.13
2005	228.545454545455	8.45454545454546	0
2005	229.545454545455	8.79	2.05
2005	230.545454545455	10.2872727272727	0
2005	231.545454545455	8.38	0
2005	232.545454545455	8.24	0
2005	233.545454545455	7.77363636363636	0
2005	234.545454545455	6.67636363636364	0
2005	235.545454545455	6.72818181818182	0
2005	236.545454545455	8.59454545454545	0
2005	237.545454545455	7.92	3.68
2005	238.545454545455	9.76636363636364	0
2005	239.545454545455	8.33454545454545	0
2005	240.545454545455	8.63181818181818	0.39
2005	241.545454545455	7.99	0.13
2005	242.545454545455	8.96272727272727	0
2005	243.545454545455	8.43090909090909	0
2005	244.545454545455	8.16090909090909	0
2005	245.545454545455	7.24363636363636	0
2005	246.545454545455	6.23181818181818	2.55
2005	247.545454545455	7.97454545454545	0
2005	248.545454545455	9.94454545454545	0.39
2005	249.545454545455	6.84818181818182	3.94
2005	250.545454545455	7.42818181818182	0.39
2005	251.545454545455	9.01090909090909	0
2005	252.545454545455	8.49	4.96
2005	253.545454545455	9.04363636363636	0
2005	254.545454545455	8.15	0
2005	255.545454545455	8.63	0
2005	256.545454545455	8.54	0
2005	257.545454545455	8.54	0
2005	258.545454545455	8.39	2.79
2005	259.545454545455	8.36	0
2005	260.545454545455	8.41	0
2005	261.545454545455	8.86	0
2005	262.545454545455	8.63	0
2005	263.545454545455	8.85	0
2005	264.545454545455	7.71	0
2005	265.545454545455	8.61	0
2005	266.545454545455	9.52	1.29
2005	267.545454545455	9.71	0
2005	268.545454545455	9.71	0
2005	269.545454545455	6.497	0
2005	270.545454545455	6.497	0
2005	271.545454545455	6.497	2.29
2005	272.545454545455	6.02	0
2005	273.545454545455	7.43	0
2005	274.545454545455	7.43	0
2005	275.545454545455	7.43	0
2005	276.545454545455	7.43	0.65
2005	277.545454545455	7.43	0.13
2005	278.545454545455	7.43	0
2005	279.545454545455	7.43	0
2005	280.545454545455	7.43	0
2005	281.545454545455	7.43	2.16
2005	282.545454545455	7.43	0
2005	283.545454545455	7.43	0
2005	284.545454545455	7.43	0
2005	285.545454545455	7.43	0
2005	286.545454545455	7.43	0
2005	287.545454545455	6.79090909090909	0
2005	288.545454545455	8.07363636363636	0
2005	289.545454545455	7.43	0
2005	290.545454545455	7.43	0
2005	291.545454545455	7.43	0
2005	292.545454545455	7.43	0
2005	293.545454545455	7.43	0.13
2005	294.545454545455	7.43	1.78
2005	295.545454545455	7.43	0
2005	296.545454545455	7.43	2.54
2005	297.545454545455	7.43	0
2005	298.545454545455	7.43	0
2005	299.545454545455	7.43	0
2005	300.545454545455	7.43	0
2005	301.545454545455	7.43	0
2005	302.545454545455	7.43	0
2005	303.545454545455	8.61	0
2005	304.545454545455	6.497	0
2005	305.545454545455	6.497	0.76
2005	306.545454545455	6.497	0
2005	307.545454545455	6.497	0
2005	308.545454545455	6.497	4.32
2005	309.545454545455	6.497	0
2005	310.545454545455	6.497	0
2005	311.545454545455	6.497	0
2005	312.545454545455	6.497	0
2005	313.545454545455	6.497	0.38
2005	314.545454545455	6.497	0
2005	315.545454545455	6.497	0
2005	316.545454545455	6.497	0
2005	317.545454545455	8.3	0
2005	318.545454545455	7.62	0
2005	319.545454545455	6.83	0
2005	320.545454545455	7.42	0
2005	321.545454545455	6.94	0
2005	322.545454545455	6.5	0
2005	323.545454545455	6.3	0
2005	324.545454545455	6.13	0
2005	325.545454545455	6.21	0
2005	326.545454545455	6.24	0
2005	327.545454545455	6.03	0
2005	328.545454545455	5.95	0
2005	329.545454545455	6.11	0
2005	330.545454545455	5.94	0
2005	331.545454545455	5.91	0.13
2005	332.545454545455	7.88090909090909	0
2005	333.545454545455	6.91818181818182	0
2005	334.545454545455	5.29909090909091	0
2005	335.545454545455	8.58909090909091	0
2005	336.545454545455	5.31454545454545	0
2005	337.545454545455	4.49272727272727	0
2005	338.545454545455	5.09090909090909	0
2005	339.545454545455	5.15727272727273	0
2005	340.545454545455	6.27454545454545	0.13
2005	341.545454545455	6.43	0.63
2005	342.545454545455	5.60909090909091	1.9
2005	343.545454545455	5.27181818181818	0
2005	344.545454545455	7.14818181818182	0
2005	345.545454545455	4.59363636363636	0
2005	346.545454545455	5.55727272727273	0
2005	347.545454545455	6.60181818181818	0
2005	348.545454545455	4.02181818181818	0.77
2005	349.545454545455	4.88636363636364	0
2005	350.545454545455	4.12727272727273	0.13
2005	351.545454545455	6.01909090909091	0
2005	352.545454545455	6.01909090909091	0.26
2005	353.545454545455	4.67909090909091	1.53
2005	354.545454545455	6.17909090909091	0
2005	355.545454545455	0.478181818181818	2.92
2005	356.545454545455	6.44272727272727	9.15
2005	357.545454545455	6.46636363636364	19.06
2005	358.545454545455	6.45	1.78
2005	359.545454545455	6.53	0.25
2005	360.545454545455	7.53	0
2005	361.545454545455	7.10454545454545	2.16
2005	362.545454545455	5.81090909090909	2.29
2005	363.545454545455	8.01272727272727	1.4
2005	364.545454545455	8.24363636363636	0.76
2005	365.454545454545	9.05363636363636	21.59
2006	1.54545454545455	8.92545454545455	0.13
2006	2.54545454545455	7.76181818181818	0.38
2006	3.54545454545455	7.00636363636364	1.78
2006	4.54545454545455	8.08	4.19
2006	5.54545454545455	7.85	0
2006	6.54545454545455	7.81090909090909	0.76
2006	7.54545454545455	7.54	0
2006	8.54545454545454	7.57	12.58
2006	9.54545454545454	7.33	0.52
2006	10.5454545454545	9.77454545454545	0.38
2006	11.5454545454545	7.36909090909091	1.4
2006	12.5454545454545	7.34	0
2006	13.5454545454545	8.76363636363636	0
2006	14.5454545454545	6.92272727272727	0
2006	15.5454545454545	9.76181818181818	21.21
2006	16.5454545454545	6.13454545454545	24.75
2006	17.5454545454545	6.94	0
2006	18.5454545454545	6.72727272727273	0
2006	19.5454545454545	8.93	0
2006	20.5454545454545	4.65545454545455	0
2006	21.5454545454545	5.97454545454545	0
2006	22.5454545454545	4.38545454545454	0.13
2006	23.5454545454545	7.38	0
2006	24.5454545454545	4.54636363636364	13.2
2006	25.5454545454545	6.74636363636364	0
2006	26.5454545454545	7.73181818181818	0.63
2006	27.5454545454545	6.62272727272727	0
2006	28.5454545454545	5.17	3.43
2006	29.5454545454545	6.47909090909091	0
2006	30.5454545454545	6.10181818181818	0
2006	31.5454545454545	5.92	0
2006	32.5454545454545	5.92	0.26
2006	33.5454545454545	5.79	0
2006	34.5454545454545	5.25545454545454	0
2006	35.5454545454545	5.25	0
2006	36.5454545454545	5.56	0.63
2006	37.5454545454545	5.37363636363636	0
2006	38.5454545454545	6.03	0
2006	39.5454545454545	5.72	0.49
2006	40.5454545454545	5.69818181818182	0
2006	41.5454545454545	6.11	0
2006	42.5454545454545	5.56	0
2006	43.5454545454545	5.15	0
2006	44.5454545454545	5.51	0
2006	45.5454545454545	5.05	0
2006	46.5454545454545	4.71	0
2006	47.5454545454545	4.71	0
2006	48.5454545454545	4.71	0
2006	49.5454545454545	4.71	0
2006	50.5454545454545	4.71	0
2006	51.5454545454545	4.71	0
2006	52.5454545454545	4.71	0
2006	53.5454545454545	5.07	0
2006	54.5454545454545	5.07	0.12
2006	55.5454545454545	5.07	0
2006	56.5454545454545	6.18	1.14
2006	57.5454545454545	6.18	2
2006	58.5454545454545	6.18	0.37
2006	59.5454545454545	6.18	0
2006	60.5454545454545	8.39	0
2006	61.5454545454545	8.39	0
2006	62.5454545454545	5.93	16.91
2006	63.5454545454545	5.93	0.89
2006	64.5454545454545	7.88	0.13
2006	65.5454545454545	7.68	0
2006	66.5454545454545	7.48	0
2006	67.5454545454545	7.48	0
2006	68.5454545454545	7.88	0
2006	69.5454545454545	7.89	0
2006	70.5454545454545	7.89	0
2006	71.5454545454545	7.89	0
2006	72.5454545454545	7.89	0
2006	73.5454545454545	7.89	0
2006	74.5454545454545	7.89	1.53
2006	75.5454545454545	7.98090909090909	0.38
2006	76.5454545454545	7.89	5.33
2006	77.5454545454545	6.81909090909091	0
2006	78.5454545454545	2.8	0
2006	79.5454545454545	9.03636363636364	0
2006	80.5454545454545	7.68363636363636	0.25
2006	81.5454545454545	7.25636363636364	0.13
2006	82.5454545454545	7.51	7.74
2006	83.5454545454545	8.18454545454545	0.13
2006	84.5454545454545	7.81545454545455	0
2006	85.5454545454545	7.9	0.13
2006	86.5454545454545	7.7	0.13
2006	87.5454545454545	7.82	5.97
2006	88.5454545454545	7.52	6.35
2006	89.5454545454545	7.67	0.13
2006	90.5454545454545	7.66	0.5
2006	91.5454545454545	7.62	8.5
2006	92.5454545454545	7.95909090909091	0.38
2006	93.5454545454545	8.03	0
2006	94.5454545454545	7.89	0
2006	95.5454545454545	7.44727272727273	0
2006	96.5454545454545	6.58454545454545	0.13
2006	97.5454545454545	7.41	3.81
2006	98.5454545454545	7.41	9.27
2006	99.5454545454545	7.88181818181818	2.41
2006	100.545454545455	7.44272727272727	0
2006	101.545454545455	6.58272727272727	0.13
2006	102.545454545455	7.53272727272727	0.91
2006	103.545454545455	8.81818181818182	4.68
2006	104.545454545455	7.27545454545455	0
2006	105.545454545455	7.06818181818182	0.52
2006	106.545454545455	7.07	0.52
2006	107.545454545455	7.07	14.09
2006	108.545454545455	7.17272727272727	0
2006	109.545454545455	6.44363636363636	2.91
2006	110.545454545455	6.85	0.13
2006	111.545454545455	6.86	0
2006	112.545454545455	6.66636363636364	0
2006	113.545454545455	7.31	0
2006	114.545454545455	7.31	0
2006	115.545454545455	6.76	0
2006	116.545454545455	6.46	0
2006	117.545454545455	6.77	0.13
2006	118.545454545455	6.33	0.13
2006	119.545454545455	6.96	0
2006	120.545454545455	5.87	1.01
2006	121.545454545455	5.67	0
2006	122.545454545455	5.67	0
2006	123.545454545455	5.67	0.13
2006	124.545454545455	4.73	0
2006	125.545454545455	5.15	0
2006	126.545454545455	5.15	0
2006	127.545454545455	5.15	1.4
2006	128.545454545455	6.52	1.51
2006	129.545454545455	6.52	0.51
2006	130.545454545455	6.52	1.01
2006	131.545454545455	6.52	0
2006	132.545454545455	6.52	0.13
2006	133.545454545455	6.52	0
2006	134.545454545455	6.52	0
2006	135.545454545455	6.52	0
2006	136.545454545455	6.52	0.13
2006	137.545454545455	6.52	0.13
2006	138.545454545455	6.52	0.13
2006	139.545454545455	6.52	0
2006	140.545454545455	6.52	0
2006	141.545454545455	6.52	0
2006	142.545454545455	6.52	0
2006	143.545454545455	6.52	0.39
2006	144.545454545455	6.52	0.65
2006	145.545454545455	6.52	1.3
2006	146.545454545455	6.52	0.65
2006	147.545454545455	6.18	0.39
2006	148.545454545455	6.18	0.26
2006	149.545454545455	6.18	1.17
2006	150.545454545455	6.18	1.04
2006	151.545454545455	6.35290909090909	0.26
2006	152.545454545455	6.497	0
2006	153.545454545455	6.497	0
2006	154.545454545455	6.497	0
2006	155.545454545455	6.497	0
2006	156.545454545455	6.497	0
2006	157.545454545455	6.497	0
2006	158.545454545455	6.497	0
2006	159.545454545455	6.497	0
2006	160.545454545455	6.497	0
2006	161.545454545455	6.497	0
2006	162.545454545455	6.497	0
2006	163.545454545455	6.497	0
2006	164.545454545455	6.497	0
2006	165.545454545455	6.497	0
2006	166.545454545455	6.497	0
2006	167.545454545455	6.497	0
2006	168.545454545455	6.497	0
2006	169.545454545455	6.497	0
2006	170.545454545455	6.497	0
2006	171.545454545455	6.497	0
2006	172.545454545455	6.497	0
2006	173.545454545455	6.497	0
2006	174.545454545455	6.497	0
2006	175.545454545455	6.497	0
2006	176.545454545455	6.497	0
2006	177.545454545455	6.497	0
2006	178.545454545455	6.497	0
2006	179.545454545455	6.497	0.77
2006	180.545454545455	1.46	0
2006	181.545454545455	1.34	0
2006	182.545454545455	1.49	0
2006	183.545454545455	3.17	0
2006	184.545454545455	3.63	0
2006	185.545454545455	4.27	0
2006	186.545454545455	4.02	0
2006	187.545454545455	4.24	0
2006	188.545454545455	4.05	0
2006	189.545454545455	4.05	0
2006	190.545454545455	4.05	0
2006	191.545454545455	4.05	0
2006	192.545454545455	4.05	15.37
2006	193.545454545455	4.05	2.53
2006	194.545454545455	4.05	0
2006	195.545454545455	2.63818181818182	0
2006	196.545454545455	1.77272727272727	0
2006	197.545454545455	2.16454545454545	0
2006	198.545454545455	6.81727272727273	0
2006	199.545454545455	5.05454545454545	0
2006	200.545454545455	6.57545454545455	11.18
2006	201.545454545455	2.94181818181818	0
2006	202.545454545455	5.36636363636364	0
2006	203.545454545455	2.87727272727273	1.52
2006	204.545454545455	4.05	0
2006	205.545454545455	4.05	0
2006	206.545454545455	4.05	0
2006	207.545454545455	4.05	0
2006	208.545454545455	4.05	0.38
2006	209.545454545455	4.05	0.13
2006	210.545454545455	4.05	5.21
2006	211.545454545455	4.28	0
2006	212.545454545455	4.74	0
2006	213.545454545455	5.28	14.87
2006	214.545454545455	5	0
2006	215.545454545455	5.03	0
2006	216.545454545455	4.8	0
2006	217.545454545455	6.11	0
2006	218.545454545455	7.89	0
2006	219.545454545455	11.12	0
2006	220.545454545455	10.95	0
2006	221.545454545455	10.79	0
2006	222.545454545455	9.98	0
2006	223.545454545455	9.89	1.14
2006	224.545454545455	10.35	1.52
2006	225.545454545455	10.31	0
2006	226.545454545455	10.45	0
2006	227.545454545455	10.5	0
2006	228.545454545455	10.56	0
2006	229.545454545455	9.18090909090909	0
2006	230.545454545455	9.56727272727273	7.62
2006	231.545454545455	11.05	0
2006	232.545454545455	11.1072727272727	0
2006	233.545454545455	11.9172727272727	0
2006	234.545454545455	11.8809090909091	0
2006	235.545454545455	10.34	0
2006	236.545454545455	10.4072727272727	0.26
2006	237.545454545455	7.63818181818182	0
2006	238.545454545455	9.88090909090909	0
2006	239.545454545455	12.2763636363636	0
2006	240.545454545455	10.1381818181818	0
2006	241.545454545455	11.85	0
2006	242.545454545455	10.7045454545455	0
2006	243.545454545455	10.8454545454545	0
2006	244.545454545455	11.3363636363636	0
2006	245.545454545455	11.9009090909091	0
2006	246.545454545455	11.7981818181818	0
2006	247.545454545455	9.43363636363636	0.38
2006	248.545454545455	8.14909090909091	5.84
2006	249.545454545455	9.90454545454545	0
2006	250.545454545455	7.73727272727273	0
2006	251.545454545455	11.7927272727273	0
2006	252.545454545455	8.26	0
2006	253.545454545455	10.59	0
2006	254.545454545455	10.65	0
2006	255.545454545455	10.4	0.52
2006	256.545454545455	10.02	0.26
2006	257.545454545455	9.96	0
2006	258.545454545455	9.65	0
2006	259.545454545455	9.34	0
2006	260.545454545455	9.14	0
2006	261.545454545455	8.86	0
2006	262.545454545455	8.38	0
2006	263.545454545455	8.22	0
2006	264.545454545455	7.95	0
2006	265.545454545455	7.86	0
2006	266.545454545455	7.97	0
2006	267.545454545455	7.55	0.25
2006	268.545454545455	7.56	0
2006	269.545454545455	8.25636363636364	0.13
2006	270.545454545455	7.95	0
2006	271.545454545455	6.29909090909091	0
2006	272.545454545455	9.74818181818182	0
2006	273.545454545455	7.46545454545455	0.38
2006	274.545454545455	6.53090909090909	0
2006	275.545454545455	7.80818181818182	0.38
2006	276.545454545455	7.28181818181818	1.4
2006	277.545454545455	7.38181818181818	0.76
2006	278.545454545455	6.94090909090909	0
2006	279.545454545455	6.24545454545455	0
2006	280.545454545455	7.92454545454545	0
2006	281.545454545455	7.94363636363636	0
2006	282.545454545455	7.48454545454545	0
2006	283.545454545455	8.06454545454545	2.8
2006	284.545454545455	7.44454545454545	0
2006	285.545454545455	7.44090909090909	0
2006	286.545454545455	7.06090909090909	0
2006	287.545454545455	4.89454545454545	0
2006	288.545454545455	8.18	1.02
2006	289.545454545455	8.13	0
2006	290.545454545455	10.0372727272727	0
2006	291.545454545455	7.99090909090909	0
2006	292.545454545455	8.17	0
2006	293.545454545455	7.90272727272727	0
2006	294.545454545455	7.97181818181818	0
2006	295.545454545455	8.95090909090909	0
2006	296.545454545455	9.41090909090909	0
2006	297.545454545455	6.14818181818182	0
2006	298.545454545455	6.68454545454545	0
2006	299.545454545455	10.2372727272727	0
2006	300.545454545455	12.1163636363636	0
2006	301.545454545455	12.1045454545455	0
2006	302.545454545455	8.58454545454545	0
2006	303.545454545455	9.63363636363636	0
2006	304.545454545455	7.31090909090909	0
2006	305.545454545455	7.39636363636364	0
2006	306.545454545455	9.61454545454546	0
2006	307.545454545455	8.79	0
2006	308.545454545455	8.73	0
2006	309.545454545455	10.2636363636364	0
2006	310.545454545455	10.54	0.13
2006	311.545454545455	11.21	0
2006	312.545454545455	11.3136363636364	0
2006	313.545454545455	9.23090909090909	0
2006	314.545454545455	9.847	12.19
2006	315.545454545455	11.16	20.33
2006	316.545454545455	10.9336363636364	0.13
2006	317.545454545455	13.2827272727273	0
2006	318.545454545455	11.01	0.13
2006	319.545454545455	13.4790909090909	0
2006	320.545454545455	11.1881818181818	1.78
2006	321.545454545455	12.1342727272727	1.02
2006	322.545454545455	11.8718181818182	0
2006	323.545454545455	12.4481818181818	1.65
2006	324.545454545455	11.4658181818182	5.46
2006	325.545454545455	11.45	3.68
2006	326.545454545455	13.0772727272727	0
2006	327.545454545455	12.98	0.13
2006	328.545454545455	15.8709090909091	0
2006	329.545454545455	11.9409090909091	0
2006	330.545454545455	13.8136363636364	0
2006	331.545454545455	13.78	0
2006	332.545454545455	13.93	0
2006	333.545454545455	13.65	0
2006	334.545454545455	13.65	0
2006	335.545454545455	13.14	0
2006	336.545454545455	13.4	0
2006	337.545454545455	13.24	0
2006	338.545454545455	13.32	0
2006	339.545454545455	13.26	0
2006	340.545454545455	13.26	0
2006	341.545454545455	14.11	0
2006	342.545454545455	14.13	0
2006	343.545454545455	14.13	0
2006	344.545454545455	12.13	0
2006	345.545454545455	13.84	0
2006	346.545454545455	6.18	0
2006	347.545454545455	6.18	0
2006	348.545454545455	6.18	0
2006	349.545454545455	6.18	0
2006	350.545454545455	6.18	0
2006	351.545454545455	6.18	0
2006	352.545454545455	6.18	0
2006	353.545454545455	6.18	0
2006	354.545454545455	6.18	0
2006	355.545454545455	6.18	0
2006	356.545454545455	6.18	0
2006	357.545454545455	6.18	0
2006	358.545454545455	6.18	0
2006	359.545454545455	6.18	0
2006	360.545454545455	6.18	0
2006	361.545454545455	6.18	0
2006	362.545454545455	7.82	0
2006	363.545454545455	7.74	0
2006	364.545454545455	9.03	0
2006	365.454545454545	9.03	0
2007	1.54545454545455	9.21	0
2007	2.54545454545455	10.94	0
2007	3.54545454545455	11.03	0
2007	4.54545454545455	11.21	0
2007	5.54545454545455	11.02	0
2007	6.54545454545455	11.14	0
2007	7.54545454545455	11.18	0
2007	8.54545454545454	11.14	0
2007	9.54545454545454	11.32	0
2007	10.5454545454545	11.36	0
2007	11.5454545454545	11.36	0
2007	12.5454545454545	9.85181818181818	0
2007	13.5454545454545	10.6036363636364	0
2007	14.5454545454545	10.2981818181818	0
2007	15.5454545454545	10.4645454545455	1.4
2007	16.5454545454545	10.4554545454545	0.63
2007	17.5454545454545	14.2545454545455	0
2007	18.5454545454545	10.8372727272727	0
2007	19.5454545454545	11.7263636363636	0
2007	20.5454545454545	10.8190909090909	0
2007	21.5454545454545	11.1563636363636	0.13
2007	22.5454545454545	10.7645454545455	0.26
2007	23.5454545454545	8.14818181818182	0.13
2007	24.5454545454545	9.14909090909091	0.13
2007	25.5454545454545	10.8363636363636	2.41
2007	26.5454545454545	10.69	0
